track_id,artist,artist_id,track,track_id,peak,span,span_peak,span10,span40,week_entered,week_peaked
16177,Glee Cast,8043.0,Dancing Queen,16177,74,1,1,0,0,2011-05-29 00:00:00,2011-05-29 00:00:00
13951,Florida Georgia Line,8214.0,Dirt,13951,11,14,1,0,14,2014-07-27 00:00:00,2014-07-27 00:00:00
37114,Toby Keith,3637.0,Beers Ago,37114,52,15,1,0,0,2012-05-06 00:00:00,2012-07-29 00:00:00
6467,Bruno Mars,8130.0,The Lazy Song,6467,4,27,1,10,21,2010-10-24 00:00:00,2011-06-19 00:00:00
12964,Eric Church,7830.0,Homeboy,12964,53,21,1,0,0,2011-03-27 00:00:00,2011-08-21 00:00:00
16228,Glee Cast,8043.0,One Love (People Get Ready),16228,41,1,1,0,0,2010-11-28 00:00:00,2010-11-28 00:00:00
33898,Sara Bareilles,7923.0,I Choose You,33898,81,5,1,0,0,2014-05-25 00:00:00,2014-05-25 00:00:00
19970,Jason Aldean,7746.0,My Kinda Party,19970,39,19,1,0,1,2010-09-12 00:00:00,2010-12-26 00:00:00
151,3OH!3,8008.0,Follow Me Down,151,89,2,2,0,0,2010-03-07 00:00:00,2010-03-07 00:00:00
24659,Linkin Park,7031.0,The Catalyst,24659,27,10,1,0,2,2010-08-22 00:00:00,2010-10-03 00:00:00
26192,Martina McBride,4217.0,Teenage Daughters,26192,100,1,1,0,0,2011-06-26 00:00:00,2011-06-26 00:00:00
198,5 Seconds Of Summer,8375.0,Everything I Didn't Say,198,24,1,1,0,1,2014-08-03 00:00:00,2014-08-03 00:00:00
25453,Lupe Fiasco,7817.0,Old School Love,25453,93,5,1,0,0,2013-12-22 00:00:00,2014-01-05 00:00:00
37951,Trey Songz,7745.0,Foreign,37951,84,10,1,0,0,2014-07-20 00:00:00,2014-07-20 00:00:00
22950,Keith Urban,7167.0,Cop Car,22950,41,18,2,0,0,2014-02-16 00:00:00,2014-03-30 00:00:00
8495,Cole Swindell,8337.0,Chillin' It,8495,28,20,2,0,5,2013-11-03 00:00:00,2014-03-02 00:00:00
6897,Calvin Harris,8219.0,Blame,6897,31,5,2,0,5,2014-09-28 00:00:00,2014-09-28 00:00:00
26345,Mary J. Blige,1583.0,Bridge Over Troubled Water,26345,75,1,1,0,0,2010-02-21 00:00:00,2010-02-21 00:00:00
28424,Nicki Minaj,8134.0,Super Bass,28424,3,28,2,15,26,2011-05-15 00:00:00,2011-08-14 00:00:00
27284,Miranda Lambert,7772.0,Automatic,27284,35,19,1,0,2,2014-03-02 00:00:00,2014-06-22 00:00:00
2491,Avril Lavigne,7656.0,What The Hell,2491,11,20,1,0,16,2011-01-30 00:00:00,2011-02-27 00:00:00
16109,Glee Cast,8043.0,What Doesn't Kill You (Stronger),16109,66,1,1,0,0,2012-03-11 00:00:00,2012-03-11 00:00:00
31486,Rascal Flatts,7516.0,Unstoppable,31486,52,17,1,0,0,2010-02-28 00:00:00,2010-03-07 00:00:00
23957,Lee Brice,8103.0,I Drive Your Truck,23957,47,19,1,0,0,2013-01-20 00:00:00,2013-04-14 00:00:00
39804,Young Jeezy,7744.0,Ballin',39804,57,5,1,0,0,2011-06-05 00:00:00,2011-06-05 00:00:00
7424,Charice,8044.0,Pyramid,7424,56,2,1,0,0,2010-05-30 00:00:00,2010-05-30 00:00:00
22529,Justin Moore,8080.0,If Heaven Wasn't So Far Away,22529,49,19,1,0,0,2011-04-10 00:00:00,2011-07-24 00:00:00
36053,T.I.,5921.0,That's All She Wrote,36053,18,5,1,0,2,2010-12-26 00:00:00,2010-12-26 00:00:00
17386,Hannah Montana,7843.0,Gonna Get This,17386,66,1,1,0,0,2010-11-07 00:00:00,2010-11-07 00:00:00
21231,Joe Nichols,7659.0,The Shape I'm In,21231,91,2,1,0,0,2011-03-13 00:00:00,2011-03-20 00:00:00
13920,Flo Rida,7924.0,Good Feeling,13920,3,37,3,16,31,2011-09-18 00:00:00,2012-01-29 00:00:00
22272,Josh Kaufman,8381.0,Stay With Me,22272,78,2,1,0,0,2014-05-11 00:00:00,2014-05-18 00:00:00
35757,Sugarland,7155.0,Stuck Like Glue,35757,17,24,1,0,20,2010-08-15 00:00:00,2010-11-28 00:00:00
36736,Tessanne Chin,8348.0,Bridge Over Troubled Water,36736,64,1,1,0,0,2013-12-29 00:00:00,2013-12-29 00:00:00
26981,Michelle Chamuel,8299.0,I Knew You Were Trouble,26981,85,1,1,0,0,2013-06-23 00:00:00,2013-06-23 00:00:00
5037,Blake Shelton,7303.0,All About Tonight,5037,37,19,1,0,1,2010-07-04 00:00:00,2010-08-29 00:00:00
22507,Justin Bieber,8047.0,Born To Be Somebody,22507,74,1,1,0,0,2011-03-06 00:00:00,2011-03-06 00:00:00
7853,Childish Gambino,8345.0,I. Crawl,7853,86,1,1,0,0,2013-12-22 00:00:00,2013-12-22 00:00:00
16156,Glee Cast,8043.0,Do You Wanna Touch Me (Oh Yeah),16156,57,1,1,0,0,2011-03-27 00:00:00,2011-03-27 00:00:00
35004,Soulja Boy Tell'em,7906.0,Pretty Boy Swag,35004,34,16,2,0,4,2010-07-04 00:00:00,2010-08-22 00:00:00
19989,Jason DeRulo,8052.0,Fight For You,19989,83,1,1,0,0,2011-10-16 00:00:00,2011-10-16 00:00:00
39482,Willow,8154.0,Whip My Hair,39482,11,17,1,0,10,2010-11-07 00:00:00,2010-11-14 00:00:00
34006,ScHoolboy Q,8338.0,Man Of The Year,34006,62,13,1,0,0,2014-02-09 00:00:00,2014-03-16 00:00:00
28281,New Hollow,8138.0,Sick,28281,86,3,1,0,0,2010-11-21 00:00:00,2010-11-21 00:00:00
22504,Justin Bieber,8047.0,Mistletoe,22504,11,10,1,0,4,2011-11-06 00:00:00,2011-11-06 00:00:00
19991,Jason DeRulo,8052.0,Ridin' Solo,19991,9,15,1,3,7,2010-03-21 00:00:00,2010-07-18 00:00:00
37785,Tori Kelly,8444.0,Nobody Love,37785,79,3,1,0,0,2015-03-15 00:00:00,2015-03-22 00:00:00
7985,Chris Young,8053.0,Tomorrow,7985,36,21,2,0,3,2011-03-06 00:00:00,2011-07-31 00:00:00
19959,Jason Aldean,7746.0,Tonight Looks Good On You,19959,53,1,1,0,0,2014-10-12 00:00:00,2014-10-12 00:00:00
16255,Glee Cast,8043.0,A House Is Not A Home,16255,70,1,1,0,0,2010-05-16 00:00:00,2010-05-16 00:00:00
25053,Lorde,8304.0,Team,25053,6,28,3,12,18,2013-10-13 00:00:00,2014-03-16 00:00:00
3171,Becky G,8390.0,Shower,3171,16,19,1,0,12,2014-06-22 00:00:00,2014-08-10 00:00:00
3864,Beyonce,1963.0,Dance For You,3864,78,15,1,0,0,2012-09-23 00:00:00,2012-10-14 00:00:00
7900,Chris Brown,7750.0,X,7900,98,1,1,0,0,2014-10-05 00:00:00,2014-10-05 00:00:00
23065,Kenny Chesney,6686.0,American Kids,23065,23,17,1,0,13,2014-07-06 00:00:00,2014-08-03 00:00:00
22957,Keith Urban,7167.0,Without You,22957,52,18,1,0,0,2011-03-27 00:00:00,2011-06-19 00:00:00
11332,Drake,8036.0,Come Thru,11332,87,1,1,0,0,2013-10-13 00:00:00,2013-10-13 00:00:00
36291,Taylor Swift,7850.0,You Are In Love,36291,83,1,1,0,0,2015-03-15 00:00:00,2015-03-15 00:00:00
22749,Katy Perry,7961.0,The One That Got Away,22749,3,19,2,11,17,2011-10-30 00:00:00,2012-01-08 00:00:00
36945,Tim McGraw,4257.0,Meanwhile Back At Mama's,36945,41,19,1,0,0,2014-06-15 00:00:00,2014-08-24 00:00:00
19543,Jake Owen,7829.0,Alone With You,19543,41,19,1,0,0,2011-12-25 00:00:00,2012-04-08 00:00:00
13954,Florida Georgia Line,8214.0,Bumpin' The Night,13954,69,1,1,0,0,2014-10-19 00:00:00,2014-10-19 00:00:00
25056,Lorde,8304.0,Yellow Flicker Beat,25056,74,1,1,0,0,2014-10-19 00:00:00,2014-10-19 00:00:00
25384,Ludacris,7052.0,Helluva Night,25384,96,1,1,0,0,2013-09-08 00:00:00,2013-09-08 00:00:00
25460,Lupe Fiasco,7817.0,Words I Never Said,25460,89,1,1,0,0,2011-02-27 00:00:00,2011-02-27 00:00:00
16143,Glee Cast,8043.0,Silly Love Songs,16143,45,1,1,0,0,2011-02-27 00:00:00,2011-02-27 00:00:00
23238,Kid Cudi,8015.0,Scott Mescudi Vs. The World,23238,92,1,1,0,0,2010-11-28 00:00:00,2010-11-28 00:00:00
26105,Maroon 5,2761.0,Wipe Your Eyes,26105,80,1,1,0,0,2012-07-15 00:00:00,2012-07-15 00:00:00
20237,Jennifer Lopez,7075.0,First Love,20237,87,3,1,0,0,2014-07-06 00:00:00,2014-07-06 00:00:00
34893,SoMo,8358.0,Ride,34893,76,15,2,0,0,2014-01-26 00:00:00,2014-03-16 00:00:00
12721,Eminem,6716.0,Hell Breaks Loose,12721,29,1,1,0,1,2010-01-03 00:00:00,2010-01-03 00:00:00
31992,Reeve Carney,8176.0,Rise Above 1,31992,74,1,1,0,0,2011-06-12 00:00:00,2011-06-12 00:00:00
30713,Pitbull,4915.0,Rain Over Me,30713,30,19,1,0,5,2011-07-03 00:00:00,2011-08-28 00:00:00
16257,Glee Cast,8043.0,Bridge Over Troubled Water,16257,73,1,1,0,0,2010-10-24 00:00:00,2010-10-24 00:00:00
13658,Fergie,7847.0,A Little Party Never Killed Nobody (All We Got),13658,77,2,1,0,0,2013-06-02 00:00:00,2013-06-02 00:00:00
8476,Coldplay,7068.0,Magic,8476,14,14,1,0,2,2014-03-23 00:00:00,2014-06-01 00:00:00
19992,Jason DeRulo,8052.0,What If,19992,76,2,1,0,0,2010-11-28 00:00:00,2010-11-28 00:00:00
16614,Gloriana,8046.0,(Kissed You) Good Night,16614,34,19,1,0,5,2012-04-22 00:00:00,2012-08-19 00:00:00
16102,Glee Cast,8043.0,Fly / I Believe I Can Fly,16102,56,1,1,0,0,2012-03-11 00:00:00,2012-03-11 00:00:00
31483,Rascal Flatts,7516.0,I Won't Let Go,31483,38,15,1,0,1,2010-11-14 00:00:00,2011-05-22 00:00:00
36056,T.I.,5921.0,Yeah Ya Know (Takers),36056,44,2,1,0,0,2010-06-20 00:00:00,2010-06-20 00:00:00
16145,Glee Cast,8043.0,When I Get You Alone,16145,47,1,1,0,0,2011-02-27 00:00:00,2011-02-27 00:00:00
19984,Jason DeRulo,8052.0,The Other Side,19984,18,19,3,0,15,2013-05-05 00:00:00,2013-08-04 00:00:00
3944,Big Time Rush,8097.0,Boyfriend,3944,72,11,1,0,0,2011-03-13 00:00:00,2011-05-08 00:00:00
27682,Muse,8050.0,Madness,27682,56,25,2,0,0,2012-09-09 00:00:00,2013-02-17 00:00:00
26475,Matthew Schuler,8325.0,Hallelujah,26475,40,2,1,0,1,2013-12-01 00:00:00,2013-12-01 00:00:00
31331,Rae Sremmurd,8404.0,No Flex Zone,31331,36,11,1,0,4,2014-08-17 00:00:00,2014-09-21 00:00:00
13766,Fitz And The Tantrums,8371.0,The Walker,13766,67,12,1,0,0,2014-03-16 00:00:00,2014-04-27 00:00:00
22895,KCamp,8379.0,Cut Her Off,22895,49,19,1,0,0,2014-04-27 00:00:00,2014-07-06 00:00:00
3867,Beyonce,1963.0,Run The World (Girls),3867,29,13,1,0,2,2011-05-08 00:00:00,2011-06-12 00:00:00
16252,Glee Cast,8043.0,Papa Can You Hear Me?,16252,65,1,1,0,0,2010-10-24 00:00:00,2010-10-24 00:00:00
8480,Coldplay,7068.0,Every Teardrop Is A Waterfall,8480,14,18,1,0,6,2011-06-19 00:00:00,2011-06-26 00:00:00
12672,Emeli Sande,8282.0,Next To Me,12672,25,20,1,0,8,2013-03-10 00:00:00,2013-06-09 00:00:00
34111,Seether,7702.0,Country Song,34111,72,18,1,0,0,2011-03-27 00:00:00,2011-06-05 00:00:00
22505,Justin Bieber,8047.0,Christmas Song (Chestnuts Roasting On An Open Fire),22505,58,1,1,0,0,2011-11-13 00:00:00,2011-11-13 00:00:00
27670,Mumford & Sons,8135.0,The Cave,27670,27,20,1,0,1,2011-02-20 00:00:00,2011-03-06 00:00:00
31478,Rascal Flatts,7516.0,Rewind,31478,38,20,1,0,1,2014-02-02 00:00:00,2014-06-01 00:00:00
34008,ScHoolboy Q,8338.0,Collard Greens,34008,92,8,3,0,0,2013-11-03 00:00:00,2013-11-17 00:00:00
20058,Jay-Z,6705.0,Stranded (Haiti Mon Amour),20058,16,2,1,0,1,2010-02-07 00:00:00,2010-02-07 00:00:00
9208,Damien,8431.0,Soldier,9208,74,1,1,0,0,2015-01-04 00:00:00,2015-01-04 00:00:00
38923,Wale,8057.0,Lotus Flower Bomb,38923,38,20,1,0,1,2011-11-13 00:00:00,2012-01-01 00:00:00
28874,OneRepublic,7929.0,Good Life,28874,8,28,3,7,22,2011-04-24 00:00:00,2011-07-24 00:00:00
18620,Hunter Hayes,8220.0,Invisible,18620,44,12,1,0,0,2014-02-09 00:00:00,2014-02-16 00:00:00
33647,Sam Palladio,8258.0,Fade Into You,33647,92,1,1,0,0,2012-11-11 00:00:00,2012-11-11 00:00:00
32126,Rich Homie Quan,8308.0,Walk Thru,32126,74,7,1,0,0,2014-09-07 00:00:00,2014-09-21 00:00:00
28848,One Direction,8241.0,You & I,28848,68,11,1,0,0,2014-05-04 00:00:00,2014-05-04 00:00:00
39877,Zac Brown Band,8001.0,Keep Me In Mind,39877,35,20,1,0,2,2011-10-16 00:00:00,2011-12-25 00:00:00
39425,will.i.am,7915.0,Feelin' Myself,39425,88,3,1,0,0,2014-04-27 00:00:00,2014-08-17 00:00:00
15820,George Strait,5878.0,I Got A Car,15820,89,7,1,0,0,2014-06-15 00:00:00,2014-06-29 00:00:00
39762,YG,8155.0,Who Do You Love?,39762,54,20,1,0,0,2014-03-30 00:00:00,2014-04-06 00:00:00
32858,Romeo Santos,8165.0,Propuesta Indecente,32858,79,7,1,0,0,2013-09-29 00:00:00,2013-09-29 00:00:00
20055,Jay-Z,6705.0,Otis,20055,12,19,1,0,9,2011-08-07 00:00:00,2011-08-14 00:00:00
23912,Lea Michele,8349.0,Cannonball,23912,75,1,1,0,0,2013-12-29 00:00:00,2013-12-29 00:00:00
22530,Justin Moore,8080.0,Backwoods,22530,69,13,1,0,0,2010-03-14 00:00:00,2010-05-16 00:00:00
10011,Demi Lovato,7972.0,Give Your Heart A Break,10011,16,32,2,0,21,2012-04-22 00:00:00,2012-08-26 00:00:00
5031,Blake Shelton,7303.0,Over,5031,43,18,2,0,0,2012-07-01 00:00:00,2012-09-02 00:00:00
16206,Glee Cast,8043.0,Empire State Of Mind,16206,21,2,1,0,1,2010-10-10 00:00:00,2010-10-10 00:00:00
37904,Train,7162.0,Shake Up Christmas,37904,99,1,1,0,0,2011-01-09 00:00:00,2011-01-09 00:00:00
16244,Glee Cast,8043.0,Any Way You Want It / Lovin' Touchin' Squeezin',16244,58,1,1,0,0,2010-06-27 00:00:00,2010-06-27 00:00:00
11337,Drake,8036.0,Crew Love,11337,80,20,1,0,0,2012-04-08 00:00:00,2012-06-10 00:00:00
10712,DJ Drama,8194.0,So Many Girls,10712,90,1,1,0,0,2013-03-31 00:00:00,2013-03-31 00:00:00
25677,MAGIC!,8382.0,Rude,25677,1,25,6,16,23,2014-05-11 00:00:00,2014-07-27 00:00:00
19980,Jason Aldean,7746.0,Just Gettin' Started,19980,59,11,1,0,0,2014-10-19 00:00:00,2015-02-15 00:00:00
25458,Lupe Fiasco,7817.0,Out Of My Head,25458,40,17,1,0,1,2011-06-12 00:00:00,2011-08-07 00:00:00
34435,Shinedown,7764.0,Bully,34435,94,2,2,0,0,2012-04-08 00:00:00,2012-04-08 00:00:00
39876,Zac Brown Band,8001.0,Colder Weather,39876,29,20,1,0,6,2011-02-06 00:00:00,2011-04-24 00:00:00
23960,Lee Brice,8103.0,A Woman Like You,23960,33,18,1,0,5,2012-01-01 00:00:00,2012-04-08 00:00:00
26634,Meek Mill,8234.0,Ima Boss,26634,51,2,1,0,0,2012-02-26 00:00:00,2012-02-26 00:00:00
8478,Coldplay,7068.0,A Sky Full Of Stars,8478,10,24,1,1,14,2014-05-18 00:00:00,2014-06-01 00:00:00
570,Adele,8003.0,Someone Like You,570,1,12,1,3,5,2011-03-13 00:00:00,2011-09-18 00:00:00
12395,Ellie Goulding,8192.0,Love Me Like You Do,12395,3,10,1,6,9,2015-01-25 00:00:00,2015-03-08 00:00:00
36222,Taylor Swift,7850.0,22,36222,20,20,1,0,13,2012-11-11 00:00:00,2013-05-12 00:00:00
7238,Cassadee Pope,8261.0,Are You Happy Now?,7238,95,1,1,0,0,2012-12-16 00:00:00,2012-12-16 00:00:00
197,5 Seconds Of Summer,8375.0,Amnesia,197,16,15,1,0,8,2014-07-20 00:00:00,2014-07-20 00:00:00
36840,Thompson Square,8148.0,Are You Gonna Kiss Me Or Not,36840,32,20,1,0,7,2011-01-02 00:00:00,2011-04-03 00:00:00
33654,Sam Smith,8374.0,Lay Me Down,33654,8,6,1,1,1,2015-02-22 00:00:00,2015-03-01 00:00:00
36287,Taylor Swift,7850.0,Wildest Dreams,36287,76,1,1,0,0,2014-11-16 00:00:00,2014-11-16 00:00:00
16103,Glee Cast,8043.0,Human Nature,16103,56,1,1,0,0,2012-02-19 00:00:00,2012-02-19 00:00:00
16261,Glee Cast,8043.0,To Sir With Love,16261,76,1,1,0,0,2010-06-27 00:00:00,2010-06-27 00:00:00
38113,Tyga,7969.0,Molly,38113,66,12,1,0,0,2013-04-07 00:00:00,2013-04-07 00:00:00
195,5 Seconds Of Summer,8375.0,Good Girls,195,34,1,1,0,1,2014-06-15 00:00:00,2014-06-15 00:00:00
22997,Kelly Clarkson,7665.0,Catch My Breath,22997,19,18,2,0,10,2012-11-04 00:00:00,2013-02-17 00:00:00
8464,Colbie Caillat,7896.0,I Do,8464,23,9,1,0,1,2011-02-27 00:00:00,2011-02-27 00:00:00
22996,Kelly Clarkson,7665.0,Underneath The Tree,22996,78,3,1,0,0,2013-12-22 00:00:00,2014-01-05 00:00:00
31480,Rascal Flatts,7516.0,Banjo,31480,51,17,1,0,0,2012-03-04 00:00:00,2012-05-13 00:00:00
3936,Big Sean,8108.0,My Last,3936,30,21,1,0,7,2011-03-20 00:00:00,2011-07-24 00:00:00
11587,Dustin Lynch,8231.0,"Where It's At (Yep, Yep)",11587,42,20,1,0,0,2014-05-04 00:00:00,2014-09-28 00:00:00
27107,Miley Cyrus,7904.0,Wrecking Ball,27107,1,28,3,16,27,2013-09-08 00:00:00,2013-09-29 00:00:00
26395,Mary Mary,6707.0,Walking,26395,94,5,2,0,0,2011-03-20 00:00:00,2011-04-17 00:00:00
22527,Justin Moore,8080.0,Til My Last Day,22527,51,19,1,0,0,2012-09-30 00:00:00,2012-12-23 00:00:00
28873,OneRepublic,7929.0,Feel Again,28873,36,20,1,0,4,2012-09-16 00:00:00,2012-12-16 00:00:00
2600,B.o.B,8065.0,Both Of Us,2600,18,19,1,0,1,2012-05-20 00:00:00,2012-05-20 00:00:00
25604,Maddie & Tae,8402.0,Girl In A Country Song,25604,62,10,1,0,0,2014-08-17 00:00:00,2014-10-12 00:00:00
27293,Miranda Lambert,7772.0,Only Prettier,27293,61,19,1,0,0,2010-09-19 00:00:00,2010-12-05 00:00:00
2511,AWOLNATION,8189.0,Sail,2511,27,52,1,0,15,2011-09-04 00:00:00,2013-08-18 00:00:00
276,A Rocket To The Moon,8104.0,Like We Used To,276,91,1,1,0,0,2010-10-24 00:00:00,2010-10-24 00:00:00
39880,Zac Brown Band,8001.0,Highway 20 Ride,39880,40,20,2,0,2,2010-01-31 00:00:00,2010-04-04 00:00:00
36724,Terry McDermott,8266.0,Let It Be,36724,70,1,1,0,0,2012-12-30 00:00:00,2012-12-30 00:00:00
39776,Ylvis,8317.0,The Fox,39776,6,18,3,5,9,2013-09-22 00:00:00,2013-10-20 00:00:00
11344,Drake,8036.0,Shot For Me,11344,100,1,1,0,0,2011-12-04 00:00:00,2011-12-04 00:00:00
24523,Lil Wayne,7575.0,What's Wrong With Them,24523,42,1,1,0,0,2010-10-17 00:00:00,2010-10-17 00:00:00
36106,Taio Cruz,8085.0,Dirty Picture,36106,96,1,1,0,0,2010-06-20 00:00:00,2010-06-20 00:00:00
8874,Craig Campbell,8159.0,Family Man,8874,84,6,1,0,0,2011-04-10 00:00:00,2011-05-01 00:00:00
16194,Glee Cast,8043.0,Run The World (Girls),16194,91,1,1,0,0,2011-10-23 00:00:00,2011-10-23 00:00:00
24519,Lil Wayne,7575.0,So Special,24519,95,1,1,0,0,2011-09-18 00:00:00,2011-09-18 00:00:00
38104,Ty Dolla $ign,8354.0,Or Nah,38104,48,20,1,0,0,2014-03-30 00:00:00,2014-06-29 00:00:00
28434,Nicki Minaj,8134.0,Bed Of Lies,28434,62,6,1,0,0,2014-12-07 00:00:00,2015-01-04 00:00:00
22501,Justin Bieber,8047.0,Drummer Boy,22501,86,2,1,0,0,2011-11-20 00:00:00,2012-01-08 00:00:00
16276,Glee Cast,8043.0,Rose's Turn,16276,93,1,1,0,0,2010-05-30 00:00:00,2010-05-30 00:00:00
27290,Miranda Lambert,7772.0,Baggage Claim,27290,44,20,1,0,0,2011-08-28 00:00:00,2011-11-27 00:00:00
28444,Nicole Scherzinger,8172.0,Right There,28444,39,12,2,0,2,2011-06-05 00:00:00,2011-07-31 00:00:00
2984,Bastille,8312.0,Pompeii,2984,5,30,2,7,15,2013-09-01 00:00:00,2014-03-16 00:00:00
12711,Eminem,6716.0,Headlights,12711,45,8,1,0,0,2014-03-30 00:00:00,2014-06-01 00:00:00
9632,David Nail,8061.0,Let It Rain,9632,51,20,2,0,0,2011-10-02 00:00:00,2012-01-01 00:00:00
22631,Kanye West,6675.0,Clique,22631,12,19,1,0,18,2012-09-23 00:00:00,2012-09-30 00:00:00
20052,Jay-Z,6705.0,Ni**as In Paris,20052,6,19,2,3,12,2011-08-28 00:00:00,2011-12-25 00:00:00
22483,Justin Bieber,8047.0,Heartbreaker,22483,13,2,1,0,1,2013-10-20 00:00:00,2013-10-27 00:00:00
11281,Dr. Dre,2594.0,I Need A Doctor,11281,4,20,1,3,16,2011-02-20 00:00:00,2011-03-06 00:00:00
25986,Mario,7652.0,Ooh Baby,25986,95,1,1,0,0,2010-03-28 00:00:00,2010-03-28 00:00:00
22902,Ke$ha,8062.0,F**k Him He's A DJ,22902,97,1,1,0,0,2011-04-10 00:00:00,2011-04-10 00:00:00
9426,Daughtry,7813.0,Waiting For Superman,9426,66,17,1,0,0,2013-10-06 00:00:00,2014-01-19 00:00:00
30623,Phillip Phillips,8247.0,Raging Fire,30623,58,8,1,0,0,2014-03-23 00:00:00,2014-03-23 00:00:00
24941,Lloyd Banks,4547.0,"Beamer, Benz, Or Bentley",24941,49,16,1,0,0,2010-02-28 00:00:00,2010-05-16 00:00:00
22755,Katy Perry,7961.0,E.T.,22755,1,20,5,18,19,2010-09-05 00:00:00,2011-04-10 00:00:00
22537,Justin Timberlake,7675.0,Pusher Girl Love,22537,64,2,1,0,0,2013-04-07 00:00:00,2013-04-07 00:00:00
23676,Lady Gaga,7983.0,Hair,23676,12,1,1,0,1,2011-06-05 00:00:00,2011-06-05 00:00:00
34515,Sia,8385.0,Chandelier,34515,8,23,2,8,19,2014-05-25 00:00:00,2014-08-24 00:00:00
145,3OH!3,8008.0,Set You Free,145,84,1,1,0,0,2012-01-22 00:00:00,2012-01-22 00:00:00
10727,DJ Khaled,7819.0,I Wish You Would,10727,78,2,1,0,0,2012-07-22 00:00:00,2012-07-22 00:00:00
22959,Keith Urban,7167.0,'Til Summer Comes Around,22959,58,16,1,0,0,2010-01-31 00:00:00,2010-04-25 00:00:00
16138,Glee Cast,8043.0,Pretending,16138,40,1,1,0,1,2011-06-12 00:00:00,2011-06-12 00:00:00
10395,Diddy,7555.0,Coming Home,10395,11,24,1,0,21,2010-12-12 00:00:00,2011-03-27 00:00:00
36735,Tessanne Chin,8348.0,Let It Be,36735,76,1,1,0,0,2014-01-05 00:00:00,2014-01-05 00:00:00
146,3OH!3,8008.0,Hit It Again,146,66,1,1,0,0,2011-01-09 00:00:00,2011-01-09 00:00:00
16192,Glee Cast,8043.0,ABC,16192,88,1,1,0,0,2011-12-25 00:00:00,2011-12-25 00:00:00
36237,Taylor Swift,7850.0,Stay Stay Stay,36237,91,1,1,0,0,2012-11-11 00:00:00,2012-11-11 00:00:00
36228,Taylor Swift,7850.0,Red,36228,6,22,1,1,2,2012-10-21 00:00:00,2012-10-21 00:00:00
39779,Yo Gotti,8070.0,"Women Lie, Men Lie",39779,81,7,1,0,0,2010-03-14 00:00:00,2010-03-28 00:00:00
7999,Christina Aguilera,6676.0,Just A Fool,7999,71,2,1,0,0,2012-12-02 00:00:00,2012-12-09 00:00:00
19158,J. Cole,8114.0,Apparently,19158,58,13,1,0,0,2015-01-04 00:00:00,2015-02-22 00:00:00
8481,Coldplay,7068.0,Paradise,8481,15,32,1,0,23,2011-10-02 00:00:00,2011-11-06 00:00:00
25586,Mac Miller,8177.0,Donald Trump,25586,75,7,1,0,0,2011-06-12 00:00:00,2012-01-08 00:00:00
12671,Emblem3,8310.0,Chloe (You're The One I Want),12671,93,3,1,0,0,2013-08-11 00:00:00,2013-08-18 00:00:00
34659,Skrillex,8253.0,Bangarang,34659,72,20,1,0,0,2012-03-04 00:00:00,2012-03-18 00:00:00
16114,Glee Cast,8043.0,Bad,16114,80,1,1,0,0,2012-02-19 00:00:00,2012-02-19 00:00:00
8054,Christopher Wilde,8084.0,StarStruck,8054,77,1,1,0,0,2010-03-07 00:00:00,2010-03-07 00:00:00
5028,Blake Shelton,7303.0,Sure Be Cool If You Did,5028,24,20,1,0,11,2013-01-27 00:00:00,2013-03-31 00:00:00
23005,Kelly Clarkson,7665.0,All I Ever Wanted,23005,96,6,2,0,0,2010-04-25 00:00:00,2010-05-02 00:00:00
1945,Ariana Grande,8287.0,Almost Is Never Enough,1945,82,2,1,0,0,2013-09-08 00:00:00,2013-09-22 00:00:00
17239,Gym Class Heroes,7868.0,Ass Back Home,17239,12,19,1,0,15,2012-01-01 00:00:00,2012-02-19 00:00:00
27667,Mumford & Sons,8135.0,Lover's Eyes,27667,85,2,1,0,0,2012-10-14 00:00:00,2012-10-14 00:00:00
16271,Glee Cast,8043.0,Physical,16271,89,1,1,0,0,2010-05-23 00:00:00,2010-05-23 00:00:00
13704,Fifth Harmony,8307.0,Worth It,13704,82,4,1,0,0,2015-02-08 00:00:00,2015-02-08 00:00:00
18566,Hugh Laurie,8198.0,Police Dog Blues,18566,58,2,1,0,0,2011-09-25 00:00:00,2011-09-25 00:00:00
37838,Trace Adkins,1172.0,This Ain't No Love Song,37838,88,6,1,0,0,2010-10-31 00:00:00,2010-11-07 00:00:00
19965,Jason Aldean,7746.0,Fly Over States,19965,32,19,1,0,7,2012-03-11 00:00:00,2012-05-27 00:00:00
19156,J. Cole,8114.0,Wet Dreamz,19156,73,2,1,0,0,2014-12-28 00:00:00,2014-12-28 00:00:00
16137,Glee Cast,8043.0,Thriller / Heads Will Roll,16137,38,2,1,0,1,2011-02-20 00:00:00,2011-02-27 00:00:00
28721,Of Monsters And Men,8240.0,Little Talks,28721,49,26,1,0,0,2012-04-22 00:00:00,2012-09-09 00:00:00
36810,Theory Of A Deadman,7999.0,All Or Nothing,36810,99,1,1,0,0,2010-05-23 00:00:00,2010-05-23 00:00:00
36253,Taylor Swift,7850.0,Better Than Revenge,36253,56,1,1,0,0,2010-11-14 00:00:00,2010-11-14 00:00:00
3861,Beyonce,1963.0,Flawless,3861,76,14,2,0,0,2014-09-14 00:00:00,2014-10-26 00:00:00
23237,Kid Cudi,8015.0,Mr. Rager,23237,77,1,1,0,0,2010-11-14 00:00:00,2010-11-14 00:00:00
